molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL410015,NC[C@@H]1C[C@@]1(C(=O)N1CCc2sccc2C1)c1ccc2c(c1)OCO2,active,356.4470000000001,2.2781000000000002,1.0,5.0,8.0268721464003
CHEMBL411033,NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccc2c(c1)OCO2,active,336.39100000000013,2.0453,2.0,5.0,7.698970004336019
CHEMBL411655,NC[C@@H]1C[C@@]1(C(=O)N1CCOc2ccccc21)c1ccc2c(c1)OCO2,active,352.39000000000016,2.0572999999999997,1.0,5.0,8.236572006437063
CHEMBL409715,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc21)c1ccc2c(c1)OCO2,active,336.39100000000013,2.221,1.0,4.0,8.3767507096021
CHEMBL260863,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,326.3960000000001,1.6696,1.0,4.0,7.823908740944319
CHEMBL408384,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,310.35300000000007,0.7266999999999999,1.0,4.0,8.119186407719209
CHEMBL259694,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,314.3850000000001,1.8323,1.0,4.0,8.154901959985743
CHEMBL406789,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,302.3740000000001,1.6662000000000001,1.0,4.0,8.148741651280925
CHEMBL260988,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,290.363,1.5000999999999998,1.0,4.0,7.920818753952375
CHEMBL405728,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCC3)C[C@H]1CN,active,286.419,2.2601,1.0,2.0,6.795880017344075
CHEMBL410055,CC#CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,326.4400000000001,2.0998,1.0,3.0,7.096910013008056
CHEMBL410054,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,324.4240000000001,1.8758,1.0,3.0,7.3979400086720375
CHEMBL411677,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,308.38100000000003,0.9329000000000001,1.0,3.0,7.769551078621726
CHEMBL408940,C#CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,310.39700000000005,1.4857,1.0,3.0,7.853871964321762
CHEMBL404013,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,312.41300000000007,2.0385,1.0,3.0,8.346787486224656
CHEMBL403469,C=CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,314.4290000000001,2.2625,1.0,3.0,7.6777807052660805
CHEMBL258180,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,300.40200000000004,1.8724,1.0,3.0,7.7447274948966935
CHEMBL403949,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,288.391,1.7063,1.0,3.0,6.795880017344075
CHEMBL258450,CCN(CC)C(=O)[C@@]1(c2ccc3occc3c2)C[C@H]1CN,active,286.37500000000006,2.5176,1.0,3.0,7.327902142064283
CHEMBL255303,CCN(CC)C(=O)[C@@]1(c2ccc3sccc3c2)C[C@H]1CN,active,302.4430000000001,2.9861000000000004,1.0,3.0,7.327902142064283
CHEMBL404145,CCN(CC)C(=O)[C@@]1(c2cccc(F)c2)C[C@H]1CN,active,264.344,1.9105,1.0,2.0,7.136677139879544
CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,7.3979400086720375
CHEMBL252923,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,intermediate,246.35399999999998,1.7713999999999999,1.0,2.0,5.259637310505756
CHEMBL257550,NCC1C(c2ccccc2)C1(C(=O)N1CCc2ccccc21)c1ccccc1,inactive,368.48,3.886000000000003,1.0,2.0,5.0
CHEMBL257549,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1,inactive,334.463,3.3312000000000017,1.0,2.0,5.0
CHEMBL257551,CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1,inactive,322.45200000000006,3.1651000000000016,1.0,2.0,5.0
CHEMBL410062,CC1(C)C(CN)C1(C(=O)N1CCc2ccccc21)c1ccccc1,inactive,320.436,3.128400000000002,1.0,2.0,5.0
CHEMBL260335,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1(C)C,intermediate,286.41900000000004,2.5736000000000008,1.0,2.0,5.1938200260161125
CHEMBL260336,CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1(C)C,inactive,274.408,2.4075000000000006,1.0,2.0,5.0
CHEMBL405462,CCN(CC)C(=O)C1(c2ccccc2)CC1(C)CN,inactive,260.381,2.1615,1.0,2.0,5.0
CHEMBL260440,NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,active,292.382,2.4923,1.0,2.0,8.356547323513812
CHEMBL260439,C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,active,258.365,1.9375,1.0,2.0,7.853871964321762
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,active,255.361,3.7246200000000034,1.0,2.0,8.292429823902063
CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,7.3979400086720375
CHEMBL255450,C#CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,274.38900000000007,1.6123,1.0,3.0,8.55284196865778
CHEMBL255663,C=CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,276.40500000000003,2.1651000000000002,1.0,3.0,8.568636235841012
CHEMBL257603,C=CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,250.367,1.6089,1.0,3.0,7.0
CHEMBL257602,C=CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,264.394,1.999,1.0,3.0,8.2518119729938
CHEMBL403759,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN(C)C,inactive,280.437,2.4358000000000004,0.0,3.0,5.0
CHEMBL403760,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CNC,intermediate,266.41,2.0936,1.0,3.0,5.431798275933005
CHEMBL257808,CCN(CC)C(=O)[C@@]1(c2csc3ccccc23)C[C@H]1CN,active,302.4430000000001,2.9861000000000004,1.0,3.0,6.769551078621726
CHEMBL403370,CCN(CC)C(=O)[C@@]1(c2nc3ccccc3s2)C[C@H]1CN,intermediate,303.4310000000001,2.3811,1.0,4.0,5.657577319177793
CHEMBL257130,CCN(CC)C(=O)[C@@]1(c2cc3cc(F)ccc3s2)C[C@H]1CN,active,320.4330000000001,3.1252000000000013,1.0,3.0,6.823908740944319
CHEMBL257338,CCN(CC)C(=O)[C@@]1(c2cc3ccccc3s2)C[C@H]1CN,active,302.4430000000001,2.9861000000000004,1.0,3.0,7.187086643357144
CHEMBL402088,CCN(CC)C(=O)[C@@]1(c2cccnc2)C[C@H]1CN,intermediate,247.34199999999998,1.1663999999999999,1.0,3.0,5.823908740944319
CHEMBL401976,CCN(CC)C(=O)[C@@]1(c2ccccn2)C[C@H]1CN,intermediate,247.34199999999998,1.1663999999999999,1.0,3.0,5.823908740944319
CHEMBL258013,CCN(CC)C(=O)[C@@]1(c2sc(Cl)c(Cl)c2Cl)C[C@H]1CN,active,355.7180000000001,3.7931000000000017,1.0,3.0,6.568636235841013
CHEMBL401804,CCN(CC)C(=O)[C@@]1(c2cc(Cl)c(Cl)s2)C[C@H]1CN,active,321.2730000000001,3.1397000000000004,1.0,3.0,6.251811972993799
CHEMBL257810,CCN(CC)C(=O)[C@@]1(c2ccc(Cl)s2)C[C@H]1CN,active,286.82800000000003,2.4863,1.0,3.0,7.3979400086720375
CHEMBL257809,CCN(CC)C(=O)[C@@]1(c2ccc(Br)s2)C[C@H]1CN,active,331.2790000000001,2.5953999999999997,1.0,3.0,7.5376020021010435
CHEMBL257964,CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,active,252.38299999999998,1.8329,1.0,3.0,7.119186407719209
CHEMBL401676,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,252.38299999999998,1.8329,1.0,3.0,7.309803919971486
CHEMBL401677,C=CN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,302.3740000000001,1.6662000000000001,1.0,4.0,8.537602002101044
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,intermediate,246.35399999999998,1.7713999999999999,1.0,2.0,5.259637310505756
CHEMBL402089,NC[C@@H]1C[C@@]1(C(=O)N1C=COc2ccccc21)c1ccsc1,active,312.394,2.861300000000001,1.0,4.0,7.920818753952375
CHEMBL255246,NC[C@@H]1C[C@@]1(C(=O)N1CCCc2ccccc21)c1ccsc1,active,312.438,2.943900000000001,1.0,3.0,7.698970004336019
CHEMBL257348,NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccsc1,active,298.411,2.3781000000000008,2.0,4.0,7.431798275933005
CHEMBL404027,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc2C1)c1ccsc1,active,312.438,2.549400000000001,1.0,3.0,8.080921907623926
CHEMBL402090,NC[C@@H]1C[C@@]1(C(=O)N1C=CCCC1)c1ccsc1,active,262.378,2.1006,1.0,3.0,6.698970004336019
CHEMBL257389,C=C(F)CN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,312.4100000000001,1.9227,1.0,4.0,8.4089353929735
CHEMBL402027,C=C(F)CN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,268.35699999999997,1.9061,1.0,3.0,7.356547323513812
CHEMBL257388,C#CCN(CC#C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,272.373,1.0594999999999999,1.0,3.0,8.086186147616283
CHEMBL439423,C#CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,248.35099999999997,1.0560999999999998,1.0,3.0,6.958607314841775
CHEMBL257390,C#CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,292.40400000000005,1.0726999999999998,1.0,4.0,7.1938200260161125
CHEMBL255448,COCCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,intermediate,268.382,1.0693000000000001,1.0,4.0,5.958607314841775
CHEMBL255449,C=CCN(C(=O)[C@@]1(c2ccsc2)C[C@H]1CN)C1CC1,active,276.40500000000003,2.1414999999999997,1.0,3.0,8.060480747381382
CHEMBL403616,C=CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,294.4200000000001,1.6254999999999997,1.0,4.0,7.698970004336019
CHEMBL506098,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(CC3=C[C@@H]4[C@@H](C(C)C)CC[C@@](C)(OO)[C@H]4CC3)C(=O)[C@]1(C(=O)C(C)C)C2=O,active,773.152,12.390099999999984,1.0,6.0,10.301029995663981
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,active,255.361,3.7246200000000034,1.0,2.0,8.301029995663981
CHEMBL497512,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(F)cccc1C(F)(F)F,active,355.331,4.082800000000002,1.0,3.0,8.397940008672037
CHEMBL526825,CCc1cccc(F)c1O[C@H]1c2ccccc2CO[C@H]1CNC,active,315.38800000000003,3.626400000000002,1.0,3.0,8.096910013008056
CHEMBL497846,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(C)cccc1F,active,301.361,3.3724200000000017,1.0,3.0,8.154901959985743
CHEMBL497845,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cc(F)ccc1C,active,301.36100000000005,3.3724200000000017,1.0,3.0,7.958607314841775
CHEMBL497680,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccc(F)cc1C,active,301.36100000000005,3.3724200000000017,1.0,3.0,7.886056647693163
CHEMBL497679,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(Cl)c1C,active,317.81600000000003,3.886720000000002,1.0,3.0,8.045757490560675
CHEMBL444742,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,active,301.36100000000005,3.3724200000000017,1.0,3.0,8.096910013008056
CHEMBL526270,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C(F)(F)F,active,337.341,3.9437000000000024,1.0,3.0,8.221848749616356
CHEMBL497493,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1SC,active,315.43800000000005,3.6468000000000025,1.0,4.0,7.853871964321762
CHEMBL497492,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1SC,active,315.43800000000005,3.6468000000000025,1.0,4.0,7.346787486224656
CHEMBL496285,CCOc1ccccc1O[C@H]1c2ccccc2CO[C@@H]1CNC,active,313.39700000000005,3.3236000000000008,1.0,4.0,6.619788758288394
CHEMBL524624,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1OC,active,299.37000000000006,2.9335000000000013,1.0,4.0,6.318758762624412
CHEMBL522065,CCc1ccccc1O[C@H]1c2ccccc2CO[C@@H]1CNC,active,297.398,3.487300000000001,1.0,3.0,7.443697499232712
CHEMBL498687,CCc1ccccc1O[C@H]1c2ccccc2CO[C@H]1CNC,active,297.398,3.487300000000001,1.0,3.0,7.823908740944319
CHEMBL526670,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1F,active,287.334,3.064000000000001,1.0,3.0,7.1249387366083
CHEMBL498686,CNC[C@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,active,281.39900000000006,3.8969200000000033,1.0,2.0,6.7447274948966935
CHEMBL526669,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.2333200000000017,1.0,3.0,7.0
CHEMBL496284,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.5783000000000023,1.0,3.0,6.853871964321762
CHEMBL505439,CNC[C@H]1CS(=O)(=O)c2ccccc2[C@@H]1Oc1ccccc1C,intermediate,331.43700000000007,2.7380200000000006,1.0,4.0,5.096910013008056
CHEMBL523574,CNC[C@H]1CSc2ccccc2[C@@H]1Oc1ccccc1C,active,299.4390000000001,4.056420000000003,1.0,3.0,6.366531544420414
CHEMBL498495,CNC[C@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.3431200000000016,1.0,3.0,6.698970004336019
CHEMBL525375,CNC[C@@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,active,281.39900000000006,3.8969200000000033,1.0,2.0,7.3979400086720375
CHEMBL498680,CNC[C@@H]1SCc2ccccc2[C@@H]1Oc1ccccc1Cl,active,319.8570000000001,4.294900000000003,1.0,3.0,6.853871964321762
CHEMBL524798,Cc1ccccc1O[C@H]1c2ccccc2CO[C@H]1CN,active,269.344,2.97262,1.0,3.0,7.022276394711152
CHEMBL448375,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.5783000000000023,1.0,3.0,7.769551078621726
CHEMBL505433,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.2333200000000017,1.0,3.0,7.7447274948966935
CHEMBL498510,CNC[C@@H]1CSc2ccccc2[C@@H]1Oc1ccccc1Cl,active,319.8570000000001,4.401400000000003,1.0,3.0,6.838631997765025
CHEMBL498509,Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN,active,269.344,3.08242,1.0,3.0,7.337242168318426
CHEMBL445082,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.3431200000000016,1.0,3.0,7.585026652029182
CHEMBL451105,Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN(C)C,active,297.398,3.6853200000000017,0.0,3.0,6.154901959985743
CHEMBL497479,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.688100000000002,1.0,3.0,7.443697499232712
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,intermediate,309.33099999999996,4.435000000000003,1.0,2.0,5.698970004336019
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,active,271.35999999999996,3.424800000000002,1.0,3.0,7.823908740944319
CHEMBL526306,CNC[C@H]1Cc2ccccc2[C@@H]1Oc1cccc2ccccc12,active,303.40500000000003,4.351600000000004,1.0,2.0,6.3979400086720375
CHEMBL497665,CNC[C@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,active,267.372,3.506820000000003,1.0,2.0,7.455931955649724
CHEMBL524271,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1cccc2ccccc12,active,303.40500000000003,4.351600000000004,1.0,2.0,7.522878745280337
CHEMBL497664,CN(C)C[C@@H]1Cc2ccccc2[C@@H]1Oc1ccc(C(F)(F)F)cc1,intermediate,335.36899999999997,4.559400000000004,0.0,2.0,5.346787486224656
CHEMBL497666,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccc(C(F)(F)F)cc1,active,321.342,4.217200000000004,1.0,2.0,6.055517327849832
CHEMBL505902,Cc1ccccc1O[C@H]1c2ccccc2C[C@H]1CN(C)C,intermediate,281.399,3.849020000000003,0.0,2.0,5.301029995663981
CHEMBL455447,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,active,267.372,3.506820000000003,1.0,2.0,8.0
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,active,255.361,3.7246200000000034,1.0,2.0,8.301029995663981
CHEMBL180101,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,active,313.39700000000005,3.1938000000000004,1.0,4.0,8.522878745280337
CHEMBL524313,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccc(O)cc1C,active,299.37000000000006,2.9389200000000013,2.0,4.0,8.096910013008056
CHEMBL497512,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(F)cccc1C(F)(F)F,active,355.331,4.082800000000002,1.0,3.0,8.397940008672037
CHEMBL497846,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(C)cccc1F,active,301.361,3.3724200000000017,1.0,3.0,8.397940008672037
CHEMBL444742,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,active,301.36100000000005,3.3724200000000017,1.0,3.0,8.522878745280337
CHEMBL498482,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(C)c1C,active,297.3980000000001,3.5417400000000026,1.0,3.0,7.4089353929735005
CHEMBL498120,CNC[C@H]1OCc2ccccc2[C@H]1Oc1cccc(C)c1C,active,297.3980000000001,3.5417400000000026,1.0,3.0,7.568636235841013
CHEMBL498141,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1C(F)(F)F,active,337.341,3.9437000000000024,1.0,3.0,6.045757490560675
CHEMBL526270,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C(F)(F)F,active,337.341,3.9437000000000024,1.0,3.0,8.522878745280337
CHEMBL525717,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1Cl,active,303.789,3.5783000000000023,1.0,3.0,6.431798275933005
CHEMBL448375,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.5783000000000023,1.0,3.0,8.096910013008056
CHEMBL452429,CNC[C@H]1COc2ccccc2[C@H]1Oc1ccccc1Cl,active,303.789,3.688100000000002,1.0,3.0,6.638272163982407
CHEMBL497479,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.688100000000002,1.0,3.0,7.585026652029182
CHEMBL498481,CCc1ccccc1O[C@@H]1c2ccccc2OC[C@@H]1CNC,active,297.398,3.597100000000001,1.0,3.0,6.161150909262744
CHEMBL525238,CCc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CNC,active,297.398,3.597100000000001,1.0,3.0,8.154901959985743
CHEMBL443952,CNC[C@@H]1OCc2ccccc2[C@H]1Oc1ccccc1C,active,283.37100000000004,3.2333200000000017,1.0,3.0,6.0
CHEMBL526669,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.2333200000000017,1.0,3.0,7.522878745280337
CHEMBL497461,CNC[C@@H]1COc2ccccc2[C@H]1Oc1ccccc1C,active,283.37100000000004,3.3431200000000016,1.0,3.0,6.376750709602099
CHEMBL498495,CNC[C@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.3431200000000016,1.0,3.0,6.698970004336019
CHEMBL525532,Cc1ccccc1O[C@@H]1c2ccccc2CO[C@@H]1CN,active,269.344,2.97262,1.0,3.0,6.0
CHEMBL524798,Cc1ccccc1O[C@H]1c2ccccc2CO[C@H]1CN,active,269.344,2.97262,1.0,3.0,7.0
CHEMBL510352,Cc1ccccc1O[C@@H]1c2ccccc2OC[C@@H]1CN,intermediate,269.344,3.08242,1.0,3.0,5.508638306165727
CHEMBL498509,Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN,active,269.344,3.08242,1.0,3.0,7.455931955649724
CHEMBL504606,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1C,intermediate,283.37100000000004,3.2333200000000017,1.0,3.0,5.886056647693163
CHEMBL505433,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.2333200000000017,1.0,3.0,8.301029995663981
CHEMBL498142,CNC[C@H]1COc2ccccc2[C@H]1Oc1ccccc1C,active,283.37100000000004,3.3431200000000016,1.0,3.0,6.431798275933005
CHEMBL445082,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.3431200000000016,1.0,3.0,7.3979400086720375
CHEMBL497463,CNC[C@H]1CCc2ccccc2[C@H]1Oc1ccccc1C,active,281.39900000000006,3.8969200000000033,1.0,2.0,7.0
CHEMBL525375,CNC[C@@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,active,281.39900000000006,3.8969200000000033,1.0,2.0,8.154901959985743
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,active,303.35800000000006,1.8677,0.0,5.0,6.078313524516398
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,intermediate,309.33099999999996,4.435000000000003,1.0,2.0,5.991399828238082
CHEMBL465123,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,intermediate,295.304,4.174300000000002,1.0,2.0,5.5519123333076585
CHEMBL446084,NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,intermediate,295.304,4.174300000000002,1.0,2.0,5.700057099977233
CHEMBL313041,COc1ccc(C2=NNC(=O)C3CC=CCC23)cc1OC,inactive,286.331,2.1201,1.0,4.0,4.0
CHEMBL480988,COc1ccc(C2=NN(CCCCCBr)C(=O)C3CC=CCC23)cc1OC,inactive,435.36200000000014,4.397700000000004,0.0,4.0,4.0
CHEMBL454507,COc1ccc(C2=NN(CCCCCNCC[C@H](Oc3ccc(C(F)(F)F)cc3)c3ccccc3)C(=O)C3CC=CCC23)cc1OC,intermediate,649.7539999999999,7.821600000000009,1.0,6.0,5.183559832043861
CHEMBL499461,COc1ccc(C2=NN(CCCCCNCC[C@@H](Oc3ccc(C(F)(F)F)cc3)c3ccccc3)C(=O)C3CC=CCC23)cc1OC,intermediate,649.7539999999999,7.821600000000009,1.0,6.0,5.166789119717391
CHEMBL492438,CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCc2ccc(Cl)c(Cl)c2)cc1,active,433.3570000000002,2.9369000000000014,3.0,5.0,6.301029995663981
CHEMBL461571,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,intermediate,531.9140000000002,6.632920000000006,1.0,5.0,5.665546248849069
CHEMBL668,CNCCCC1c2ccccc2C=Cc2ccccc21,active,263.384,4.301900000000003,1.0,1.0,8.040958607678906
CHEMBL257991,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,intermediate,469.5740000000001,3.6635000000000018,2.0,8.0,5.607303046740334
CHEMBL512851,C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,active,276.40500000000003,2.1651000000000002,1.0,3.0,8.638272163982407
CHEMBL469946,C=C(F)CN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,active,282.38400000000007,2.2962000000000002,1.0,3.0,8.356547323513812
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,active,255.361,3.7246200000000034,1.0,2.0,8.292429823902063
CHEMBL513248,C#CCN(CC#C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,active,272.373,1.0595,1.0,3.0,8.221848749616356
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,active,297.423,4.630900000000003,1.0,3.0,8.050609993355087
CHEMBL507806,C=CCN(Cc1nccs1)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,active,333.4820000000001,2.6358000000000006,1.0,5.0,7.886056647693163
CHEMBL471002,C=CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,active,264.394,1.999,1.0,3.0,7.823908740944319
CHEMBL469947,C=CCN(C(=O)[C@@]1(c2cccs2)C[C@H]1CN)C1CC1,active,276.40500000000003,2.1414999999999997,1.0,3.0,7.769551078621726
CHEMBL472253,C#CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,active,262.378,1.4462000000000002,1.0,3.0,7.721246399047171
CHEMBL471211,NC[C@@H]1C[C@@]1(C(=O)N1Cc2ccccc2C1)c1cccs1,active,298.411,2.506900000000001,1.0,3.0,7.6777807052660805
CHEMBL471001,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@H]1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,7.3979400086720375
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,7.113509274827518
CHEMBL445794,c1ccc2cc(CO[C@H]3CCNC3)ccc2c1,intermediate,227.30699999999996,2.718300000000001,1.0,2.0,5.5376020021010435
CHEMBL469809,c1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,intermediate,227.30699999999996,2.718300000000001,1.0,2.0,5.920818753952375
CHEMBL469810,N#Cc1ccc2cc(CO[C@H]3CCNC3)ccc2c1,intermediate,252.31699999999998,2.5899800000000006,1.0,3.0,5.167491087293763
CHEMBL469811,Fc1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,inactive,245.297,2.857400000000001,1.0,2.0,4.97469413473523
CHEMBL469812,CCN(C1CCNCC1)S(=O)(=O)c1ccc2ccccc2c1,inactive,318.44200000000006,2.6024000000000003,1.0,3.0,5.0
CHEMBL512665,CCCCN(C1CCNCC1)S(=O)(=O)c1ccc2ccccc2c1,inactive,346.49600000000004,3.382600000000002,1.0,3.0,4.3979400086720375
